CNKEY;CN_CODE;LEVEL;NAME_FR
551200000080;5512;3;Tissus de fibres synthétiques discontinues contenant au moins 85 % en poids de fibres synthétiques discontinues
551211000010;;4; contenant au moins 85 % en poids de fibres discontinues de polyester
551211000080;5512 11 00;5; écrus ou blanchis
551219000080;5512 19;5; autres
551219100080;5512 19 10;6; imprimés
551219900080;5512 19 90;6; autres
551221000010;;4; contenant au moins 85 % en poids de fibres discontinues acryliques ou modacryliques
551221000080;5512 21 00;5; écrus ou blanchis
551229000080;5512 29;5; autres
551229100080;5512 29 10;6; imprimés
551229900080;5512 29 90;6; autres
551291000010;;4; autres
551291000080;5512 91 00;5; écrus ou blanchis
551299000080;5512 99;5; autres
551299100080;5512 99 10;6; imprimés
551299900080;5512 99 90;6; autres
551300000080;5513;3;Tissus de fibres synthétiques discontinues, contenant moins de 85 % en poids de ces fibres, mélangés principalement ou uniquement avec du coton, d'un poids n'excédant pas 170 g/m²
551311000010;;4; écrus ou blanchis
551311000080;5513 11;5; en fibres discontinues de polyester, à armure toile
551311200080;5513 11 20;6; d'une largeur n'excédant pas 165 cm
551311900080;5513 11 90;6; d'une largeur excédant 165 cm
551312000080;5513 12 00;5; en fibres discontinues de polyester, à armure sergé, y compris le croisé, dont le rapport d'armure n'excède pas 4
551313000080;5513 13 00;5; autres tissus de fibres discontinues de polyester
551319000080;5513 19 00;5; autres tissus
551321000010;;4; teints
551321000080;5513 21 00;5; en fibres discontinues de polyester, à armure toile
551323000080;5513 23;5; autres tissus de fibres discontinues de polyester
551323100080;5513 23 10;6; à armure sergé, y compris le croisé, dont le rapport d'armure n'excède pas 4
551323900080;5513 23 90;6; autres
551329000080;5513 29 00;5; autres tissus
551331000010;;4; en fils de diverses couleurs
551331000080;5513 31 00;5; en fibres discontinues de polyester, à armure toile
551339000080;5513 39 00;5; autres tissus
551341000010;;4; imprimés
551341000080;5513 41 00;5; en fibres discontinues de polyester, à armure toile
551349000080;5513 49 00;5; autres tissus
551400000080;5514;3;Tissus de fibres synthétiques discontinues, contenant moins de 85 % en poids de ces fibres, mélangés principalement ou uniquement avec du coton, d'un poids excédant 170 g/m²
551411000010;;4; écrus ou blanchis
551411000080;5514 11 00;5; en fibres discontinues de polyester, à armure toile
551412000080;5514 12 00;5; en fibres discontinues de polyester, à armure sergé, y compris le croisé, dont le rapport d'armure n'excède pas 4
551419000080;5514 19;5; autres tissus
551419100080;5514 19 10;6; en fibres discontinues de polyester
551419900080;5514 19 90;6; autres
551421000010;;4; teints
551421000080;5514 21 00;5; en fibres discontinues de polyester, à armure toile
551422000080;5514 22 00;5; en fibres discontinues de polyester, à armure sergé, y compris le croisé, dont le rapport d'armure n'excède pas 4
551423000080;5514 23 00;5; autres tissus de fibres discontinues de polyester
551429000080;5514 29 00;5; autres tissus
551430000080;5514 30;4; en fils de diverses couleurs
551430100080;5514 30 10;5; en fibres discontinues de polyester, à armure toile
551430300080;5514 30 30;5; en fibres discontinues de polyester, à armure sergé, y compris le croisé, dont le rapport d'armure n'excède pas 4
551430500080;5514 30 50;5; autres tissus de fibres discontinues de polyester
551430900080;5514 30 90;5; autres tissus
551441000010;;4; imprimés
551441000080;5514 41 00;5; en fibres discontinues de polyester, à armure toile
551442000080;5514 42 00;5; en fibres discontinues de polyester, à armure sergé, y compris le croisé, dont le rapport d'armure n'excède pas 4
551443000080;5514 43 00;5; autres tissus de fibres discontinues de polyester
551449000080;5514 49 00;5; autres tissus
551500000080;5515;3;Autres tissus de fibres synthétiques discontinues
551511000010;;4; de fibres discontinues de polyester
551511000080;5515 11;5; mélangées principalement ou uniquement avec des fibres discontinues de rayonne viscose
551511100080;5515 11 10;6; écrus ou blanchis
551511300080;5515 11 30;6; imprimés
551511900080;5515 11 90;6; autres
551512000080;5515 12;5; mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels
551512100080;5515 12 10;6; écrus ou blanchis
551512300080;5515 12 30;6; imprimés
551512900080;5515 12 90;6; autres
551513000080;5515 13;5; mélangées principalement ou uniquement avec de la laine ou des poils fins
551513110010;;6; mélangées principalement ou uniquement de laine ou de poils fins, cardés
551513110080;5515 13 11;7; écrus ou blanchis
551513190080;5515 13 19;7; autres
551513910010;;6; mélangées principalement ou uniquement de laine ou de poils fins, peignés
551513910080;5515 13 91;7; écrus ou blanchis
551513990080;5515 13 99;7; autres
551519000080;5515 19;5; autres
551519100080;5515 19 10;6; écrus ou blanchis
551519300080;5515 19 30;6; imprimés
551519900080;5515 19 90;6; autres
551521000010;;4; de fibres discontinues acryliques ou modacryliques
551521000080;5515 21;5; mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels
551521100080;5515 21 10;6; écrus ou blanchis
551521300080;5515 21 30;6; imprimés
551521900080;5515 21 90;6; autres
551522000080;5515 22;5; mélangées principalement ou uniquement avec de la laine ou des poils fins
551522110010;;6; mélangées principalement ou uniquement de laine ou de poils fins, cardés
551522110080;5515 22 11;7; écrus ou blanchis
551522190080;5515 22 19;7; autres
551522910010;;6; mélangées principalement ou uniquement de laine ou de poils fins, peignés
551522910080;5515 22 91;7; écrus ou blanchis
551522990080;5515 22 99;7; autres
551529000080;5515 29 00;5; autres
551591000010;;4; autres tissus
551591000080;5515 91;5; mélangés principalement ou uniquement avec des filaments synthétiques ou artificiels
551591100080;5515 91 10;6; écrus ou blanchis
551591300080;5515 91 30;6; imprimés
551591900080;5515 91 90;6; autres
551599000080;5515 99;5; autres
551599200080;5515 99 20;6; écrus ou blanchis
551599400080;5515 99 40;6; imprimés
551599800080;5515 99 80;6; autres
551600000080;5516;3;Tissus de fibres artificielles discontinues
551611000010;;4; contenant au moins 85 % en poids de fibres artificielles discontinues
551611000080;5516 11 00;5; écrus ou blanchis
551612000080;5516 12 00;5; teints
551613000080;5516 13 00;5; en fils de diverses couleurs
551614000080;5516 14 00;5; imprimés
551621000010;;4; contenant moins de 85 % en poids de fibres artificielles discontinues, mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels
551621000080;5516 21 00;5; écrus ou blanchis
551622000080;5516 22 00;5; teints
551623000080;5516 23;5; en fils de diverses couleurs
551623100080;5516 23 10;6; Tissus Jacquard d'une largeur de 140 cm ou plus (coutils à matelas)
551623900080;5516 23 90;6; autres
551624000080;5516 24 00;5; imprimés
551631000010;;4; contenant moins de 85 % en poids de fibres artificielles discontinues, mélangées principalement ou uniquement avec de la laine ou des poils fins
551631000080;5516 31 00;5; écrus ou blanchis
551632000080;5516 32 00;5; teints
551633000080;5516 33 00;5; en fils de diverses couleurs
551634000080;5516 34 00;5; imprimés
551641000010;;4; contenant moins de 85 % en poids de fibres artificielles discontinues, mélangées principalement ou uniquement avec du coton
551641000080;5516 41 00;5; écrus ou blanchis
551642000080;5516 42 00;5; teints
551643000080;5516 43 00;5; en fils de diverses couleurs
551644000080;5516 44 00;5; imprimés
551691000010;;4; autres
551691000080;5516 91 00;5; écrus ou blanchis
551692000080;5516 92 00;5; teints
551693000080;5516 93 00;5; en fils de diverses couleurs
551694000080;5516 94 00;5; imprimés
560021000090;56;2;"CHAPITRE 56  OUATES, FEUTRES ET NONTISSÉS; FILS SPÉCIAUX; FICELLES, CORDES ET CORDAGES; ARTICLES DE CORDERIE"
560100000080;5601;3;"Ouates de matières textiles et articles en ces ouates; fibres textiles d'une longueur n'excédant pas 5 mm (tontisses), nœuds et noppes (boutons) de matières textiles"
560121000010;;4; Ouates de matières textiles et articles en ces ouates
560121000080;5601 21;5; de coton
560121100080;5601 21 10;6; hydrophile
560121900080;5601 21 90;6; autre
560122000080;5601 22;5; de fibres synthétiques ou artificielles
560122100080;5601 22 10;6; Rouleaux d'un diamètre n'excédant pas 8 mm
560122900080;5601 22 90;6; autres
560129000080;5601 29 00;5; autres
560130000080;5601 30 00;4; Tontisses, nœuds et noppes (boutons) de matières textiles
560200000080;5602;3;Feutres, même imprégnés, enduits, recouverts ou stratifiés
560210000080;5602 10;4; Feutres aiguilletés et produits cousustricotés
560210110010;;5; non imprégnés, ni enduits, ni recouverts, ni stratifiés
560210110020;;6; Feutres aiguilletés
560210110080;5602 10 11;7; de jute ou d'autres fibres textiles libériennes du no 5303
560210190080;5602 10 19;7; d'autres matières textiles
560210310010;;6; Produits cousustricotés
560210310080;5602 10 31;7; de laine ou de poils fins
560210380080;5602 10 38;7; d'autres matières textiles
560210900080;5602 10 90;5; imprégnés, enduits, recouverts ou stratifiés
560221000010;;4; autres feutres, non imprégnés ni enduits ni recouverts ni stratifiés
560221000080;5602 21 00;5; de laine ou de poils fins
560229000080;5602 29 00;5; d'autres matières textiles
560290000080;5602 90 00;4; autres
560300000080;5603;3;Nontissés, même imprégnés, enduits, recouverts ou stratifiés
560311000010;;4; de filaments synthétiques ou artificiels
560311000080;5603 11;5; d'un poids n'excédant pas 25 g/m²
560311100080;5603 11 10;6; enduits ou recouverts
560311900080;5603 11 90;6; autres
560312000080;5603 12;5; d'un poids supérieur à 25 g/m² mais n'excédant pas 70 g/m²
560312100080;5603 12 10;6; enduits ou recouverts
560312900080;5603 12 90;6; autres
560313000080;5603 13;5; d'un poids supérieur à 70 g/m² mais n'excédant pas 150 g/m²
560313100080;5603 13 10;6; enduits ou recouverts
560313900080;5603 13 90;6; autres
560314000080;5603 14;5; d'un poids supérieur à 150 g/m²
560314100080;5603 14 10;6; enduits ou recouverts
560314200010;;6; autres
560314200080;5603 14 20;7; Feuilles de support, en polyester, visées à la note complémentaire 1 du présent chapitre
560314800080;5603 14 80;7; autres
560391000010;;4; autres
560391000080;5603 91;5; d'un poids n'excédant pas 25 g/m²
560391100080;5603 91 10;6; enduits ou recouverts
560391900080;5603 91 90;6; autres
560392000080;5603 92;5; d'un poids supérieur à 25 g/m² mais n'excédant pas 70 g/m²
560392100080;5603 92 10;6; enduits ou recouverts
560392900080;5603 92 90;6; autres
560393000080;5603 93;5; d'un poids supérieur à 70 g/m² mais n'excédant pas 150 g/m²
560393100080;5603 93 10;6; enduits ou recouverts
560393900080;5603 93 90;6; autres
560394000080;5603 94;5; d'un poids supérieur à 150 g/m²
560394100080;5603 94 10;6; enduits ou recouverts
560394200010;;6; autres
560394200080;5603 94 20;7; Feuilles de support, en polyester, visées à la note complémentaire 1 du présent chapitre
560394800080;5603 94 80;7; autres
560400000080;5604;3;"Fils et cordes de caoutchouc, recouverts de textiles; fils textiles, lames et formes similaires des nos 5404 ou 5405, imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique"
560410000080;5604 10 00;4; Fils et cordes de caoutchouc, recouverts de textiles
560490000080;5604 90;4; autres
560490100080;5604 90 10;5; Fils à haute ténacité de polyesters, de nylon ou d'autres polyamides ou de rayonne viscose, imprégnés ou enduits
560490900080;5604 90 90;5; autres
560500000080;5605 00 00;3;Filés métalliques et fils métallisés, même guipés, constitués par des fils textiles, des lames ou formes similaires des nos 5404 ou 5405, combinés avec du métal sous forme de fils, de lames ou de poudres, ou recouverts de métal
560600000080;5606 00;3;"Fils guipés, lames et formes similaires des nos 5404 ou 5405 guipées, autres que ceux du no 5605 et autres que les fils de crin guipés; fils de chenille; fils dits « de chaînette »"
560600100080;5606 00 10;4; Fils dits « de chaînette »
560600910010;;4; autres
560600910080;5606 00 91;5; Fils guipés
560600990080;5606 00 99;5; autres
560700000080;5607;3;Ficelles, cordes et cordages, tressés ou non, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique
560721000010;;4; de sisal ou d'autres fibres textiles du genre Agave
560721000080;5607 21 00;5; Ficelles lieuses ou botteleuses
560729000080;5607 29 00;5; autres
560741000010;;4; de polyéthylène ou de polypropylène
560741000080;5607 41 00;5; Ficelles lieuses ou botteleuses
560749000080;5607 49;5; autres
560749110010;;6; titrant plus de 50000 décitex (5 grammes par mètre)
560749110080;5607 49 11;7; tressés
560749190080;5607 49 19;7; autres
560749900080;5607 49 90;6; titrant 50000 décitex (5 grammes par mètre) ou moins
560750000080;5607 50;4; d'autres fibres synthétiques
560750110010;;5; de nylon ou d'autres polyamides ou de polyesters
560750110020;;6; titrant plus de 50000 décitex (5 grammes par mètre)
560750110080;5607 50 11;7; tressés
560750190080;5607 50 19;7; autres
560750300080;5607 50 30;6; titrant 50000 décitex (5 grammes par mètre) ou moins
560750900080;5607 50 90;5; d'autres fibres synthétiques
560790000080;5607 90;4; autres
560790200080;5607 90 20;5;" d'abaca (chanvre de Manille ou Musa textilis Nee) ou d'autres fibres (de feuilles) dures; de jute ou d'autres fibres textiles libériennes du no 5303"
560790900080;5607 90 90;5; autres
560800000080;5608;3;"Filets à mailles nouées, en nappes ou en pièces, obtenus à partir de ficelles, cordes ou cordages; filets confectionnés pour la pêche et autres filets confectionnés, en matières textiles"
